event_id,lat,lon,date,source
EMG_2007-0161-MMR,19.5317229,93.9966846,2007-06-11,EMDAT_GEO
EMG_2007-0398-TLS,-8.76725,125.9340661,2007-06-15,EMDAT_GEO
EMG_2008-0618-IDN,-7.3032412,110.0044145,2008-10-15,EMDAT_GEO
EMG_2010-0026-IDN,-7.6977397,112.4914199,2010-01-11,EMDAT_GEO
EMG_2011-0396-VNM,17.5157162,106.6225405,2011-10-21,EMDAT_GEO
EMG_2012-0396-PHL,11.3852987,122.6377315,2012-03-27,EMDAT_GEO
EMG_2014-0413-MMR,19.5317229,93.9966846,2014-08-15,EMDAT_GEO
EMG_2014-0493-THA,8.6772337,99.7309635,2014-12-15,EMDAT_GEO
EMG_2015-0021-MYS,2.5023855,112.9547283,2015-01-14,EMDAT_GEO
EMG_2015-0077-IDN,-7.3032412,110.0044145,2015-02-08,EMDAT_GEO
EMG_2016-0057-MYS,2.5023855,112.9547283,2016-02-19,EMDAT_GEO
EMG_2016-0369-MMR,24.4741444,95.4788047,2016-07-15,EMDAT_GEO
EMG_2016-0377-PHL,14.6436031,120.4657622,2016-08-08,EMDAT_GEO
EMG_2016-0525-IDN,-0.1322387,111.0968901,2016-11-28,EMDAT_GEO
EMG_2017-0270-VNM,22.7426936,106.1060926,2017-07-07,EMDAT_GEO
EMG_2018-0222-KHM,13.0998526,103.1966659,2018-07-23,EMDAT_GEO
EMG_2019-0111-IDN,-2.4749149,138.08485,2019-03-16,EMDAT_GEO
EMG_2019-0380-VNM,21.8487579,106.6140692,2019-08-05,EMDAT_GEO
EMG_2019-0419-KHM,12.4827773,106.0413554,2019-09-11,EMDAT_GEO
EMG_2019-0419-VNM,18.3504832,105.7623047,2019-09-11,EMDAT_GEO
EMG_2019-0482-VNM,18.3504832,105.7623047,2019-10-15,EMDAT_GEO
EMG_2019-0523-IDN,4.3685491,97.0253024,2019-10-26,EMDAT_GEO
EMG_2019-0631-MYS,4.8630743,102.9949297,2019-12-18,EMDAT_GEO
EMG_2020-0160-MYS,2.5023855,112.9547283,2020-04-25,EMDAT_GEO
EMG_2020-0245-IDN,-0.1322387,111.0968901,2020-05-22,EMDAT_GEO
EMG_2020-0328-VNM,22.8168007,104.9504515,2020-07-18,EMDAT_GEO
EMG_2020-0486-IDN,-1.499583,113.2903307,2020-10-21,EMDAT_GEO
EMG_2020-0559-MYS,4.8630743,102.9949297,2020-12-20,EMDAT_GEO
EMG_2021-0015-MYS,5.4257359,117.0326392,2021-01-11,EMDAT_GEO
EMG_2021-0217-VNM,22.8168007,104.9504515,2021-04-16,EMDAT_GEO
EMG_2021-0226-PHL,7.45,126.07,2021-04-26,EMDAT_GEO
EMG_2021-0451-MMR,19.5317229,93.9966846,2021-07-21,EMDAT_GEO
EMG_2021-0530-IDN,-7.3032412,110.0044145,2021-08-19,EMDAT_GEO
EMG_2021-0612-THA,18.7882778,98.9858802,2021-09-19,EMDAT_GEO
EMG_2021-0674-THA,18.6799728,99.7332501,2021-10-12,EMDAT_GEO
EMG_2021-0696-KHM,11.5730391,104.857807,2021-10-25,EMDAT_GEO
EMG_2021-0763-VNM,12.8741856,108.7979302,2021-11-27,EMDAT_GEO
EMG_2022-0324-IDN,-7.3032412,110.0044145,2022-05-21,EMDAT_GEO
EMG_2022-0305-THA,18.6799728,99.7332501,2022-05-14,EMDAT_GEO
EMG_2022-0810-MYS,4.8630743,102.9949297,2022-12-17,EMDAT_GEO
EMG_2022-0832-PHL,11.6,124.49,2022-12-25,EMDAT_GEO
EMG_2023-0418-THA,8.1111653,99.1097298,2023-07-03,EMDAT_GEO
EMG_2000-0438-KHM,12.4827773,106.0413554,2000-07-11,EMDAT_GEO
EMG_2000-0755-THA,10.3782724,99.0077685,2000-11-21,EMDAT_GEO
EMG_2001-0176-THA,18.6799728,99.7332501,2001-05-04,EMDAT_GEO
EMG_2001-0479-THA,10.0469546,98.6870133,2001-06-27,EMDAT_GEO
EMG_2001-0649-MYS,3.1516964,101.6942371,2001-10-28,EMDAT_GEO
EMG_2002-0470-VNM,22.8168007,104.9504515,2002-07-28,EMDAT_GEO
EMG_2003-0557-VNM,12.8741856,108.7979302,2003-11-11,EMDAT_GEO
EMG_2003-0561-THA,14.44019,99.2676727,2003-10-15,EMDAT_GEO
EMG_2003-0617-THA,8.6772337,99.7309635,2003-12-11,EMDAT_GEO
EMG_2003-0672-VNM,18.3504832,105.7623047,2003-09-10,EMDAT_GEO
EMG_2005-0669-PHL,14.166667,122.75,2005-12-05,EMDAT_GEO
EMG_2007-0323-VNM,12.8741856,108.7979302,2007-08-05,EMDAT_GEO
EMG_2008-0430-THA,15.026458,100.8089178,2008-09-13,EMDAT_GEO
EMG_2009-0023-PHL,8.92,125.46,2009-01-02,EMDAT_GEO
EMG_2011-0359-VNM,22.3069302,104.1829592,2011-09-14,EMDAT_GEO
EMG_2011-0394-VNM,10.0362046,105.7872656,2011-09-15,EMDAT_GEO
EMG_2011-0400-MMR,24.4741444,95.4788047,2011-10-19,EMDAT_GEO
EMG_2012-0009-PHL,13.416667,121.95,2012-01-17,EMDAT_GEO
EMG_2012-0272-PHL,14.6436031,120.4657622,2012-08-06,EMDAT_GEO
EMG_2012-0504-KHM,13.7989147,102.8862666,2012-09-17,EMDAT_GEO
EMG_2014-0471-THA,7.5892935,99.5032004,2014-11-07,EMDAT_GEO
EMG_2014-0473-IDN,-4.8555039,105.0272986,2014-11-22,EMDAT_GEO
EMG_2015-0056-IDN,0.7186174,122.4555927,2015-02-05,EMDAT_GEO
EMG_2015-0076-IDN,-7.3032412,110.0044145,2015-01-28,EMDAT_GEO
EMG_2016-0057-IDN,-1.7069965,102.7140041,2016-02-19,EMDAT_GEO
EMG_2016-0497-VNM,11.9537073,108.4306103,2016-12-12,EMDAT_GEO
EMG_2017-0206-IDN,-3.6446718,119.9471906,2017-05-12,EMDAT_GEO
EMG_2017-0337-VNM,21.6546566,103.2168632,2017-08-03,EMDAT_GEO
EMG_2018-0121-IDN,-2.4974546,119.3918955,2018-03-22,EMDAT_GEO
EMG_2018-0204-VNM,22.2921668,103.1798662,2018-06-23,EMDAT_GEO
EMG_2018-0369-VNM,22.7426936,106.1060926,2018-08-28,EMDAT_GEO
EMG_2018-0448-VNM,16.068,108.212,2018-12-08,EMDAT_GEO
EMG_2018-0471-IDN,-7.3032412,110.0044145,2018-11-26,EMDAT_GEO
EMG_2019-0107-IDN,-7.3032412,110.0044145,2019-03-06,EMDAT_GEO
EMG_2020-0325-IDN,-0.1322387,111.0968901,2020-07-03,EMDAT_GEO
EMG_2021-0006-PHL,11.6,124.49,2021-01-10,EMDAT_GEO
EMG_2021-0028-MYS,5.4257359,117.0326392,2021-01-02,EMDAT_GEO
EMG_2021-0088-IDN,-6.1754049,106.827168,2021-02-19,EMDAT_GEO
EMG_2021-0185-IDN,4.3685491,97.0253024,2021-03-25,EMDAT_GEO
EMG_2021-0632-VNM,10.9685906,108.0032715,2021-09-23,EMDAT_GEO
EMG_2021-0686-MYS,3.2083304,101.304146,2021-10-20,EMDAT_GEO
EMG_2021-0779-THA,10.3782724,99.0077685,2021-11-28,EMDAT_GEO
EMG_2022-0418-IDN,0.6301215,127.9720219,2022-07-05,EMDAT_GEO
EMG_2022-0119-MYS,4.8630743,102.9949297,2022-02-25,EMDAT_GEO
EMG_2022-0131-MYS,3.1516964,101.6942371,2022-03-06,EMDAT_GEO
EMG_2022-0635-THA,18.7882778,98.9858802,2022-09-15,EMDAT_GEO
EMG_2022-0736-IDN,-4.8555039,105.0272986,2022-11-07,EMDAT_GEO
EMG_2022-0795-VNM,13.1998999,109.2390033,2022-12-01,EMDAT_GEO
EMG_2020-0161-IDN,-1.499583,113.2903307,2020-04-20,EMDAT_GEO
EMG_2020-0561-THA,6.3210758,101.5972971,2020-12-16,EMDAT_GEO
EMG_2020-0272-MYS,2.5023855,112.9547283,2020-06-27,EMDAT_GEO
EMG_2021-0021-THA,6.3210758,101.5972971,2021-01-05,EMDAT_GEO
EMG_2021-0653-IDN,-0.1322387,111.0968901,2021-10-05,EMDAT_GEO
EMG_2021-0821-MYS,5.4257359,117.0326392,2021-12-17,EMDAT_GEO
EMG_2022-0120-IDN,-7.3032412,110.0044145,2022-02-26,EMDAT_GEO
EMG_2022-0320-VNM,22.7426936,106.1060926,2022-05-21,EMDAT_GEO
EMG_2022-0326-THA,18.7882778,98.9858802,2022-05-20,EMDAT_GEO
EMG_2022-0515-VNM,12.8741856,108.7979302,2022-08-14,EMDAT_GEO
EMG_2022-0667-VNM,11.9537073,108.4306103,2022-10-10,EMDAT_GEO
EMG_2022-0732-THA,8.6772337,99.7309635,2022-11-08,EMDAT_GEO
EMG_2023-0854-THA,6.3210758,101.5972971,2023-12-22,EMDAT_GEO
EMG_2025-1061-IDN,-7.6977397,112.4914199,2025-12-21,EMDAT_GEO
EMG_2000-0408-VNM,10.0362046,105.7872656,2000-07-15,EMDAT_GEO
EMG_2002-0522-KHM,12.4827773,106.0413554,2002-08-18,EMDAT_GEO
EMG_2002-0580-VNM,10.425183,105.9271362,2002-09-15,EMDAT_GEO
EMG_2004-0441-THA,16.5912597,103.6525467,2004-08-06,EMDAT_GEO
EMG_2004-0501-THA,18.7882778,98.9858802,2004-09-15,EMDAT_GEO
EMG_2005-0690-THA,10.3782724,99.0077685,2005-11-23,EMDAT_GEO
EMG_2005-0822-KHM,12.4827773,106.0413554,2005-09-08,EMDAT_GEO
EMG_2006-0037-MYS,2.0228821,103.3114564,2006-01-09,EMDAT_GEO
EMG_2007-0409-MMR,26.0207656,97.4919258,2007-08-14,EMDAT_GEO
EMG_2010-0515-VNM,18.3504832,105.7623047,2010-10-01,EMDAT_GEO
EMG_2012-0602-PHL,8.022778,124.998611,2012-06-12,EMDAT_GEO
EMG_2013-0333-VNM,22.8168007,104.9504515,2013-09-15,EMDAT_GEO
EMG_2013-0380-VNM,11.8000378,106.9151381,2013-09-24,EMDAT_GEO
EMG_2013-0412-VNM,22.7426936,106.1060926,2013-09-03,EMDAT_GEO
EMG_2013-0417-VNM,12.8741856,108.7979302,2013-09-16,EMDAT_GEO
EMG_2013-0434-PHL,11.6,124.49,2013-10-04,EMDAT_GEO
EMG_2014-0345-THA,14.3189468,100.5111681,2014-09-01,EMDAT_GEO
EMG_2016-0378-THA,19.7589517,99.6734592,2016-08-15,EMDAT_GEO
EMG_2016-0517-VNM,12.8741856,108.7979302,2016-10-28,EMDAT_GEO
EMG_2016-0573-VNM,21.6546566,103.2168632,2016-08-12,EMDAT_GEO
EMG_2017-0028-PHL,11.6,124.49,2017-01-16,EMDAT_GEO
EMG_2017-0259-VNM,10.9685906,108.0032715,2017-06-27,EMDAT_GEO
EMG_2017-0316-THA,18.7882778,98.9858802,2017-07-05,EMDAT_GEO
EMG_2017-0428-VNM,20.5340294,105.9810248,2017-10-08,EMDAT_GEO
EMG_2019-0265-VNM,22.7426936,106.1060926,2019-05-27,EMDAT_GEO
EMG_2019-0281-IDN,-3.6446718,119.9471906,2019-06-03,EMDAT_GEO
